,V1,V2,V3,V4,V5,V6,V7,V8,V9,Vr,V0,R0,V0gain,RL1,RL2,RL3,RL4,RL5,RL6,RL7,RL8,RL9,Vg1,Vg2,Vg3,Vg4,Vg5,Vg6,Vg7,Vg8,Vg9
14,0.244140625,0.2677408854166667,0.2693684895833333,0.2785237630208333,0.2509562174479167,0.2510579427083333,0.24271647135416666,0.24068196614583334,0.22572835286458334,0.021382649739583332,0.7269287109375,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
15,0.289306640625,0.2881876627604167,0.2862548828125,0.2942911783854167,0.2637736002604167,0.2637736002604167,0.2556355794270833,0.2546183268229167,0.235595703125,0.020904541015625,0.7715861002604166,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
16,0.3461710611979167,0.3159586588541667,0.3045654296875,0.2992757161458333,0.26458740234375,0.2691650390625,0.2598063151041667,0.2666219075520833,0.2484130859375,0.020680745442708332,0.8159383138020834,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
17,0.3802490234375,0.3365071614583333,0.32318115234375,0.31097412109375,0.2704874674479167,0.2747599283854167,0.2605183919270833,0.2692667643229167,0.2577718098958333,0.020924886067708332,0.8610026041666666,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
18,1.07574462890625,0.2459716796875,0.24241129557291666,0.23671468098958334,0.20680745442708334,0.21372477213541666,0.19989013671875,0.20843505859375,0.20090738932291666,0.017191569010416668,0.90606689453125,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
19,1.5550740559895833,0.17964680989583334,0.18595377604166666,0.19256591796875,0.17161051432291666,0.1776123046875,0.16977945963541666,0.17893473307291666,0.17242431640625,0.015899658203125,0.9504191080729166,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
20,1.634521484375,0.18646240234375,0.19032796223958334,0.19856770833333334,0.17649332682291666,0.18107096354166666,0.17303466796875,0.18300374348958334,0.17506917317708334,0.016459147135416668,0.9946695963541666,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
21,1.6828409830729167,0.19805908203125,0.20029703776041666,0.20823160807291666,0.18320719401041666,0.18686930338541666,0.1763916015625,0.18839518229166666,0.17690022786458334,0.016713460286458332,1.0400390625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
22,1.705322265625,0.22003173828125,0.21596272786458334,0.21952311197916666,0.19114176432291666,0.19460042317708334,0.18269856770833334,0.19510904947916666,0.18239339192708334,0.016977945963541668,1.085205078125,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
23,1.7454020182291667,0.24098714192708334,0.23610432942708334,0.23173014322916666,0.20365397135416666,0.20670572916666666,0.19307454427083334,0.20436604817708334,0.19124348958333334,0.017405192057291668,1.12945556640625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
24,1.7948404947916667,0.2567545572916667,0.2484130859375,0.24373372395833334,0.21514892578125,0.21860758463541666,0.20436604817708334,0.21504720052083334,0.20406087239583334,0.018198649088541668,1.17401123046875,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
25,1.8903605143229167,0.2576700846354167,0.25634765625,0.2537027994791667,0.22674560546875,0.23101806640625,0.2154541015625,0.22633870442708334,0.21708170572916666,0.019368489583333332,1.2188720703125,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
26,1.9883219401041667,0.2558390299479167,0.2567545572916667,0.2625528971354167,0.23712158203125,0.24261474609375,0.22715250651041666,0.23539225260416666,0.22684733072916666,0.020151774088541668,1.263427734375,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
27,2.0688883463541665,0.2588907877604167,0.2613321940104167,0.2701822916666667,0.24566650390625,0.24749755859375,0.23793538411458334,0.24241129557291666,0.23111979166666666,0.020670572916666668,1.3080851236979167,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
28,2.0976765950520835,0.2760823567708333,0.2724202473958333,0.2806599934895833,0.2496337890625,0.2509562174479167,0.24444580078125,0.24698893229166666,0.23101806640625,0.020772298177083332,1.3526407877604167,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
29,2.1059163411458335,0.3075154622395833,0.2958170572916667,0.2943929036458333,0.25726318359375,0.2581787109375,0.24871826171875,0.2533976236979167,0.23579915364583334,0.020894368489583332,1.3972981770833333,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
30,2.1356201171875,0.33355712890625,0.3193155924479167,0.3076171875,0.2680460611979167,0.2704874674479167,0.255126953125,0.262451171875,0.2447509765625,0.021270751953125,1.44195556640625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
31,2.1644083658854165,0.3546142578125,0.3380330403645833,0.3218587239583333,0.2779134114583333,0.283203125,0.26519775390625,0.2734375,0.2605183919270833,0.021575927734375,1.4866129557291667,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
32,2.2021484375,0.3772989908854167,0.3564453125,0.3351847330729167,0.2874755859375,0.2919514973958333,0.2738444010416667,0.2825927734375,0.2721150716145833,0.022267659505208332,1.5318806966145833,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
33,2.2638956705729165,0.3999837239583333,0.3685506184895833,0.3473917643229167,0.29754638671875,0.30242919921875,0.28167724609375,0.2925618489583333,0.28167724609375,0.022918701171875,1.5765380859375,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
34,2.32147216796875,0.4381306966145833,0.3772989908854167,0.3571573893229167,0.3074137369791667,0.3114827473958333,0.2900187174479167,0.3000895182291667,0.2900187174479167,0.023478190104166668,1.62109375,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
35,1.7656453450520833,1.8546549479166667,0.22654215494791666,0.23000081380208334,0.20029703776041666,0.20426432291666666,0.19236246744791666,0.2044677734375,0.19276936848958334,0.017588297526041668,1.66595458984375,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
36,1.8050130208333333,1.893310546875,0.23691813151041666,0.23529052734375,0.20426432291666666,0.20589192708333334,0.19388834635416666,0.206298828125,0.19307454427083334,0.018025716145833332,1.7107137044270833,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
37,1.8339029947916667,1.9206746419270833,0.2531941731770833,0.24800618489583334,0.21718343098958334,0.22054036458333334,0.20619710286458334,0.21718343098958334,0.20416259765625,0.018361409505208332,1.75537109375,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
38,1.87591552734375,1.9588216145833333,0.2668253580729167,0.25909423828125,0.22857666015625,0.233154296875,0.21718343098958334,0.22735595703125,0.21697998046875,0.019053141276041668,1.8001302083333333,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
39,1.9420369466145833,2.0213826497395835,0.2650960286458333,0.2655029296875,0.23834228515625,0.24332682291666666,0.22593180338541666,0.23630777994791666,0.22745768229166666,0.019673665364583332,1.84478759765625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
40,2.00714111328125,2.0891316731770835,0.2606201171875,0.2678426106770833,0.242919921875,0.24770100911458334,0.23610432942708334,0.2435302734375,0.23488362630208334,0.020182291666666668,1.88995361328125,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
41,2.0573933919270835,2.1482340494791665,0.2611287434895833,0.2703857421875,0.24454752604166666,0.24739583333333334,0.2410888671875,0.24434407552083334,0.23345947265625,0.020640055338541668,1.9342041015625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
42,2.0869954427083335,2.1900431315104165,0.269775390625,0.277099609375,0.24729410807291666,0.24800618489583334,0.24251302083333334,0.2459716796875,0.23020426432291666,0.020792643229166668,1.9792683919270833,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
43,2.1091715494791665,2.2078450520833335,0.291748046875,0.29052734375,0.2544148763020833,0.2546183268229167,0.245361328125,0.2507527669270833,0.23447672526041666,0.021046956380208332,2.0240275065104165,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
44,2.1302286783854165,2.2320556640625,0.3126017252604167,0.30364990234375,0.2642822265625,0.2652994791666667,0.2513631184895833,0.2564493815104167,0.23976643880208334,0.021270751953125,2.06878662109375,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
45,2.1574910481770835,2.26043701171875,0.3339640299479167,0.3184000651041667,0.2754720052083333,0.2785237630208333,0.2611287434895833,0.2691650390625,0.2549235026041667,0.021535237630208332,2.1132405598958335,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
46,2.1946207682291665,2.2916666666666665,0.3513590494791667,0.33111572265625,0.2837117513020833,0.2882893880208333,0.2699788411458333,0.27923583984375,0.2668253580729167,0.022135416666666668,2.1581013997395835,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
47,2.2431437174479165,2.34130859375,0.3583780924479167,0.3428141276041667,0.2936808268229167,0.2992757161458333,0.2777099609375,0.28839111328125,0.2768961588541667,0.022705078125,2.2027587890625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
48,2.2941080729166665,2.393798828125,0.3607177734375,0.3484090169270833,0.3020222981770833,0.3068033854166667,0.28564453125,0.2973429361979167,0.2872721354166667,0.023193359375,2.2474161783854165,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
49,2.3426310221354165,2.4454752604166665,0.36529541015625,0.3550211588541667,0.3104654947916667,0.31341552734375,0.2927652994791667,0.3016153971354167,0.29052734375,0.023518880208333332,2.2925821940104165,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
50,2.3594156901041665,2.4702962239583335,0.3911336263020833,0.36651611328125,0.3150431315104167,0.31646728515625,0.2972412109375,0.3013102213541667,0.2820841471354167,0.023539225260416668,2.3371378580729165,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
51,2.3813883463541665,2.49237060546875,0.4200236002604167,0.3807576497395833,0.3220621744791667,0.32562255859375,0.3046671549479167,0.3092447916666667,0.29052734375,0.023783365885416668,2.3816935221354165,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
52,2.4051920572916665,2.5141398111979165,0.4497273763020833,0.39642333984375,0.3313191731770833,0.33416748046875,0.3105672200520833,0.3187052408854167,0.30303955078125,0.024149576822916668,2.4261474609375,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
53,2.1099853515625,2.2086588541666665,1.6063435872395833,0.2675374348958333,0.23834228515625,0.24383544921875,0.23203531901041666,0.24088541666666666,0.23183186848958334,0.021240234375,2.4713134765625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
54,1.9966634114583333,2.0888264973958335,2.1968587239583335,0.25909423828125,0.23488362630208334,0.23590087890625,0.2301025390625,0.23590087890625,0.22450764973958334,0.019999186197916668,2.5157674153645835,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
55,2.0180257161458335,2.11761474609375,2.2334798177083335,0.26519775390625,0.23457845052083334,0.23681640625,0.22878011067708334,0.23610432942708334,0.22013346354166666,0.020161946614583332,2.5603230794270835,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
56,2.0372517903645835,2.13623046875,2.2527058919270835,0.2784220377604167,0.24332682291666666,0.24200439453125,0.22928873697916666,0.2386474609375,0.22288004557291666,0.020365397135416668,2.6048787434895835,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
57,2.0625813802083335,2.1600341796875,2.2777303059895835,0.29266357421875,0.2547200520833333,0.2555338541666667,0.2386474609375,0.24658203125,0.22979736328125,0.020589192708333332,2.6494344075520835,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
58,2.08740234375,2.18780517578125,2.30560302734375,0.3040568033854167,0.26519775390625,0.2667236328125,0.24993896484375,0.257568359375,0.244140625,0.020894368489583332,2.69439697265625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
59,2.13104248046875,2.2295125325520835,2.34375,0.3086344401041667,0.27496337890625,0.2784220377604167,0.25848388671875,0.2679443359375,0.2547200520833333,0.021433512369791668,2.73895263671875,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
60,2.17437744140625,2.2716267903645835,2.386474609375,0.3105672200520833,0.2814737955729167,0.284423828125,0.2667236328125,0.2751668294270833,0.264892578125,0.021891276041666668,2.7838134765625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
61,2.21160888671875,2.3162841796875,2.4361165364583335,0.3099568684895833,0.284423828125,0.2843221028645833,0.27252197265625,0.27618408203125,0.2613321940104167,0.022115071614583332,2.8284708658854165,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
62,2.2312418619791665,2.3419189453125,2.4688720703125,0.3177897135416667,0.2874755859375,0.2837117513020833,0.2736409505208333,0.2752685546875,0.2568562825520833,0.022288004557291668,2.87322998046875,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
63,2.25311279296875,2.3622639973958335,2.48992919921875,0.3336588541666667,0.2940877278645833,0.2923583984375,0.2760823567708333,0.2790323893229167,0.2604166666666667,0.02252197265625,2.9179890950520835,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
64,2.2748819986979165,2.3832194010416665,2.5099690755208335,0.3522745768229167,0.3023274739583333,0.3050740559895833,0.2839152018229167,0.2916463216145833,0.27740478515625,0.022816975911458332,2.9624430338541665,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
65,2.30743408203125,2.41607666015625,2.5406901041666665,0.3650919596354167,0.3116861979166667,0.3143310546875,0.2930704752604167,0.3025309244791667,0.2907307942708333,0.023223876953125,3.0072021484375,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
66,2.3433430989583335,2.4517822265625,2.5775146484375,0.3725179036458333,0.3177897135416667,0.3224690755208333,0.3003946940104167,0.3118896484375,0.3003946940104167,0.023590087890625,3.0518595377604165,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
67,2.3798624674479165,2.4891153971354165,2.61627197265625,0.3794352213541667,0.32501220703125,0.3288777669270833,0.306396484375,0.3154500325520833,0.3047688802083333,0.023935953776041668,3.0970255533854165,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
68,2.4101765950520835,2.52593994140625,2.657470703125,0.3850301106770833,0.3314208984375,0.3351847330729167,0.3111775716145833,0.31982421875,0.30548095703125,0.02410888671875,3.1416829427083335,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
69,2.43255615234375,2.5482177734375,2.684326171875,0.3972371419270833,0.3369140625,0.3369140625,0.3166707356770833,0.3224690755208333,0.30548095703125,0.024302164713541668,3.1861368815104165,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
70,2.4550374348958335,2.5733439127604165,2.7089436848958335,0.41412353515625,0.3443400065104167,0.3452555338541667,0.3211466471354167,0.3265380859375,0.3055826822916667,0.024576822916666668,3.2306925455729165,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
71,2.4793497721354165,2.5995890299479165,2.7354939778645835,0.4332478841145833,0.3528849283854167,0.3533935546875,0.3285725911458333,0.3354899088541667,0.3180948893229167,0.024861653645833332,3.2756551106770835,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
72,2.5056966145833335,2.6253255208333335,2.7611287434895835,0.4549153645833333,0.3620402018229167,0.3639729817708333,0.3371175130208333,0.3452555338541667,0.3306070963541667,0.025156656901041668,3.3203125,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
73,2.5323486328125,2.6517740885416665,2.7885945638020835,0.4820760091145833,0.36895751953125,0.3702799479166667,0.3428141276041667,0.3533935546875,0.33935546875,0.025390625,3.365478515625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
74,2.11151123046875,2.2161865234375,2.3284912109375,2.43133544921875,0.2659098307291667,0.2692667643229167,0.2580769856770833,0.2630615234375,0.25054931640625,0.021158854166666668,3.4101359049479165,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
