#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B201B0
#Date Time: 2024-09-26 11:43:34.974
#Sample rate: 1772.99Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 2.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 10 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-2.30994391,0.02606253030979134,0.5521686165183062
-2.30937989,0.02606253030979134,0.5484749803713449
-2.30881587,0.02606253030979149,0.5410877080774211
-2.30825185,0.02639750836616529,0.5373940719304632
-2.30768783,0.02606253030979134,0.5300067996365394
-2.30712381,0.02639750836616544,0.5263131634895781
-2.30655979,0.02639750836616544,0.5189258911956544
-2.30599577,0.02639750836616544,0.5152322550486964
-2.30543175,0.02639750836616544,0.5078449827547726
-2.30486773,0.02639750836616544,0.5004577104608503
-2.30430371,0.02639750836616544,0.4967640743138858
-2.30373969,0.02639750836616544,0.4893768020199703
-2.30317567,0.02639750836616544,0.4856831658730058
-2.30261165,0.02639750836616544,0.4782958935790836
-2.30204763,0.02639750836616544,0.474602257432119
-2.30148361,0.02639750836616544,0.4672149851382036
-2.30091959,0.02639750836616544,0.463521348991239
-2.30035557,0.02639750836616544,0.4561340766973168
-2.29979155,0.02639750836616544,0.4524404405503523
-2.29922753,0.02639750836616544,0.4450531682564368
-2.29866351,0.02639750836616544,0.4413595321094723
-2.29809949,0.02606253030979134,0.43397225981555
-2.29753547,0.02606253030979134,0.4265849875216262
-2.29697145,0.02606253030979134,0.4228913513746683
-2.29640743,0.02606253030979134,0.4155040790807444
-2.29584341,0.02572755225341724,0.4118104429337833
-2.29527939,0.02572755225341724,0.4044231706398611
-2.29471537,0.02572755225341724,0.4044231706398611
-2.29415135,0.02572755225341724,0.3970358983459388
-2.29358733,0.02539257419704315,0.3933422621989777
-2.29302331,0.02539257419704299,0.3859549899050538
-2.29245929,0.0250575961406692,0.3822613537580959
-2.29189527,0.02505759614066905,0.3748740814641721
-2.29133125,0.02505759614066905,0.3674868091702498
-2.29076723,0.02472261808429495,0.363793173023287
-2.29020321,0.02472261808429495,0.3600995368763292
-2.28963919,0.02438764002792085,0.3527122645824053
-2.28907517,0.02438764002792085,0.3490186284354442
-2.28851115,0.02405266197154676,0.3416313561415202
-2.28794713,0.02405266197154676,0.3379377199945625
-2.28738311,0.02371768391517266,0.3305504477006386
-2.28681909,0.02338270585879856,0.3231631754067163
-2.28625507,0.02338270585879856,0.3194695392597552
-2.285691050000001,0.02304772780242461,0.3157759031127957
-2.28512703,0.02271274974605036,0.3083886308188718
-2.28456301,0.02237777168967627,0.3046949946719107
-2.28399899,0.02237777168967627,0.2973077223779884
-2.283434970000001,0.02204279363330232,0.293614086231029
-2.28287095,0.02170781557692807,0.2899204500840662
-2.28230693,0.02170781557692807,0.2825331777901439
-2.28174291,0.02137283752055397,0.2751459054962217
-2.281178890000001,0.02137283752055397,0.2714522693492622
-2.28061487,0.02103785946417987,0.2640649970553383
-2.28005085,0.02070288140780577,0.2603713609083771
-2.27948683,0.02036790335143168,0.256677724761416
-2.27892281,0.02003292529505727,0.2492904524674921
-2.27835879,0.01936296918230938,0.2455968163205327
-2.27779477,0.01902799112593529,0.2382095440266104
-2.27723075,0.01869301306956119,0.2345159078796493
-2.27666673,0.01835803501318694,0.2271286355857254
-2.27610271,0.01802305695681299,0.2234349994387659
-2.27553869,0.0176880789004389,0.2197413632918048
-2.27497467,0.0173531008440648,0.2123540909978825
-2.27441065,0.01701812278769055,0.2086604548509181
-2.27384663,0.01668314473131675,0.2012731825570025
-2.27328261,0.01601318861856841,0.1975795464100381
-2.27271859,0.01567821056219431,0.1901922741161158
-2.27215457,0.01534323250582006,0.1864986379691513
-2.27159055,0.01500825444944627,0.1791113656752358
-2.27102653,0.01467327639307201,0.1754177295282713
-2.27046251,0.01433829833669792,0.1717240933813102
-2.26989849,0.01400332028032367,0.1643368210873862
-2.26933447,0.01366834222394987,0.1606431849404285
-2.26877045,0.01333336416757562,0.1532559126465045
-2.26820643,0.01266340805482743,0.1495622764995434
-2.26764241,0.01232842999845318,0.1421750042056195
-2.26707839,0.01199345194207939,0.1384813680586617
-2.26651437,0.01165847388570514,0.1347877319116989
-2.26595035,0.01132349582933104,0.1274004596177767
-2.26538633,0.01098851777295679,0.1237068234708122
-2.26482231,0.01065353971658299,0.1163195511768966
-2.26425829,0.01031856166020874,0.1126259150299322
-2.26369427,0.009983583603834646,0.1052386427360099
-2.26313025,0.009648605547460243,0.1015450065890454
-2.26256623,0.008978649434712658,0.09415773429512989
-2.26200221,0.008643671378338255,0.0904640981481654
-2.26143819,0.008308693321964157,0.08677046200120428
-2.26087417,0.007638737209215657,0.0830768258542398
-2.26031015,0.00696878109646807,0.07568955356032427
-2.25974613,0.006633803040093668,0.07199591741335978
-2.25918211,0.005963846927345472,0.06460864511943754
-2.25861809,0.00562886887097107,0.06091500897247305
-2.25805407,0.004958912758223483,0.05352773667855752
-2.25749005,0.004288956645474983,0.04983410053159303
-2.25692603,0.003953978589100885,0.0461404643846319
-2.25636201,0.003284022476352537,0.03875319209070797
-2.25579799,0.002949044419978744,0.03505955594375021
-2.25523397,0.002279088307230396,0.03136591979678741
-2.25466995,0.001609132194482201,0.02397864750286515
-2.25410593,0.001274154138107951,0.02028501135590067
-2.25354191,0.0009391760817341573,0.01289773906198514
-2.25297789,0.0002692199689858094,0.009204102915020652
-2.25241387,-6.575808738828846e-05,0.005510466768059527
-2.25184985,-0.0004007361437623863,-0.001876805525861044
-2.25128583,-0.0004007361437623863,0.001816830621096722
-2.25072181,0.0002692199689858094,0.009204102915020652
-2.25015779,0.0006041980253599071,0.01289773906198178
-2.24959377,0.001274154138108408,0.01659137520894626
-2.24902975,0.001944110250855994,0.0239786475028618
-2.24846573,0.002279088307230396,0.02767228364982628
-2.24790171,0.002949044419978592,0.03136591979678741
-2.24733769,0.003619000532726787,0.03875319209070965
-2.246773670000001,0.003953978589100732,0.04614046438462854
-2.24620965,0.004623934701849081,0.04983410053159303
-2.24564563,0.005293890814597277,0.05352773667855416
-2.24508161,0.005628868870971374,0.05722137282551528
-2.244517590000001,0.006298824983719266,0.06460864511943418
-2.24395357,0.006633803040093668,0.06830228126639866
-2.24338955,0.007303759152841863,0.07568955356032091
-2.24282553,0.007638737209215961,0.07938318970728203
-2.242261510000001,0.007973715265589907,0.08677046200120092
-2.24169749,0.008643671378338255,0.0904640981481654
-2.24113347,0.008978649434712353,0.09415773429512653
-2.24056945,0.009648605547460548,0.1015450065890488
-2.24000543,0.009983583603834799,0.1052386427360133
-2.23944141,0.01031856166020874,0.1126259150299322
-2.23887739,0.01065353971658284,0.1163195511768933
-2.23831337,0.01098851777295694,0.1200131873238544
-2.23774935,0.01132349582933119,0.1237068234708172
-2.23718533,0.01165847388570514,0.1274004596177767
-2.23662131,0.01232842999845333,0.1347877319116989
-2.23605729,0.01266340805482743,0.13848136805866
-2.23549327,0.01333336416757578,0.145868640352584
-2.23492925,0.01366834222394957,0.1495622764995417
-2.23436523,0.01433829833669792,0.1569495487934657
-2.23380121,0.01467327639307201,0.1606431849404268
-2.23323719,0.01534323250582036,0.1643368210873913
-2.23267317,0.01567821056219416,0.1717240933813068
-2.23210915,0.01634816667494251,0.1754177295282713
-2.23154513,0.0170181227876907,0.1791113656752324
-2.23098111,0.0176880789004392,0.1864986379691564
-2.23041709,0.01835803501318679,0.1901922741161141
-2.22985307,0.01869301306956119,0.1938859102630769
-2.22928905,0.01936296918230938,0.2012731825569992
-2.22872503,0.01969794723868364,0.2049668187039637
-2.22816101,0.02003292529505743,0.2123540909978792
-2.22759699,0.02036790335143168,0.2160477271448437
-2.22703297,0.02070288140780577,0.2234349994387659
-2.22646895,0.02103785946418003,0.2271286355857304
-2.22590493,0.02137283752055382,0.2345159078796459
-2.22534091,0.02137283752055397,0.2382095440266104
-2.22477689,0.02170781557692807,0.2455968163205327
-2.22421287,0.02170781557692807,0.2492904524674972
-2.22364885,0.02170781557692807,0.2566777247614127
-2.22308483,0.02137283752055397,0.2603713609083771
-2.22252081,0.02137283752055397,0.2677586332022994
-2.22195679,0.02137283752055397,0.2714522693492622
-2.22139277,0.02137283752055397,0.27514590549622
-2.22082875,0.02170781557692807,0.2825331777901439
-2.22026473,0.02204279363330217,0.2899204500840662
-2.21970071,0.02237777168967642,0.293614086231029
-2.21913669,0.02271274974605021,0.2973077223779867
-2.21857267,0.02271274974605036,0.3046949946719107
-2.21800865,0.02304772780242446,0.3083886308188718
-2.21744463,0.02338270585879856,0.3157759031127957
-2.21688061,0.02338270585879856,0.3194695392597535
-2.21631659,0.02371768391517266,0.3268568115536774
-2.21575257,0.02405266197154676,0.3342440838475997
-2.21518855,0.02405266197154691,0.3379377199945625
-2.21462453,0.0243876400279207,0.3416313561415202
-2.21406051,0.02438764002792085,0.3490186284354442
-2.21349649,0.02472261808429495,0.3564059007293665
-2.21293247,0.0247226180842951,0.3600995368763292
-2.21236845,0.02505759614066889,0.363793173023287
-2.21180443,0.02505759614066905,0.3711804453172109
-2.21124041,0.02505759614066905,0.3748740814641721
-2.21067639,0.02539257419704315,0.3822613537580959
-2.21011237,0.02539257419704315,0.3859549899050538
-2.20954835,0.02572755225341724,0.3933422621989777
-2.20898433,0.02572755225341724,0.4007295344928999
-2.20842031,0.02572755225341724,0.4044231706398611
-2.20785629,0.02606253030979119,0.4081168067868205
-2.20729227,0.02606253030979134,0.4155040790807444
