#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B201B0
#Date Time: 2024-09-26 11:41:20.084
#Sample rate: 1772.99Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 2.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 10 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-2.3096619,0.02371768391517266,0.5484749803713449
-2.30909788,0.02371768391517266,0.5447813442243838
-2.30853386,0.02405266197154676,0.5373940719304582
-2.30796984,0.02405266197154676,0.5300067996365427
-2.30740582,0.02405266197154676,0.5263131634895781
-2.3068418,0.02405266197154676,0.5226195273426171
-2.30627778,0.02405266197154676,0.5152322550486931
-2.30571376,0.02405266197154676,0.5115386189017354
-2.30514974,0.02405266197154676,0.5041513466078114
-2.30458572,0.02405266197154676,0.5004577104608503
-2.3040217,0.02438764002792085,0.4930704381669247
-2.30345768,0.02438764002792085,0.4856831658730092
-2.30289366,0.02405266197154676,0.4819895297260447
-2.30232964,0.02405266197154676,0.4746022574321224
-2.30176562,0.02405266197154676,0.4709086212851579
-2.3012016,0.02405266197154676,0.4635213489912424
-2.30063758,0.02405266197154676,0.4598277128442779
-2.30007356,0.02405266197154676,0.4524404405503557
-2.29950954,0.02405266197154676,0.4450531682564318
-2.29894552,0.02405266197154676,0.441359532109474
-2.2983815,0.02405266197154676,0.4376658959625112
-2.29781748,0.02405266197154676,0.4302786236685889
-2.29725346,0.0240526619715466,0.422891351374665
-2.29668944,0.02371768391517281,0.4191977152277072
-2.29612542,0.02371768391517266,0.4118104429337833
-2.2955614,0.02371768391517266,0.4081168067868222
-2.29499738,0.02338270585879856,0.4044231706398577
-2.29443336,0.02338270585879856,0.3970358983459422
-2.29386934,0.02304772780242446,0.3896486260520166
-2.29330532,0.02304772780242446,0.3859549899050554
-2.2927413,0.02271274974605036,0.3785677176111315
-2.29217728,0.02271274974605036,0.3748740814641737
-2.29161326,0.02271274974605036,0.3674868091702498
-2.29104924,0.02237777168967627,0.3637931730232887
-2.29048522,0.02204279363330217,0.3600995368763242
-2.2899212,0.02204279363330217,0.3527122645824087
-2.28935718,0.02170781557692807,0.3490186284354442
-2.28879316,0.02137283752055397,0.3416313561415219
-2.28822914,0.02137283752055382,0.3379377199945574
-2.28766512,0.02103785946418003,0.330550447700642
-2.2871011,0.02103785946417987,0.3231631754067163
-2.28653708,0.02103785946417987,0.3194695392597552
-2.28597306,0.02070288140780577,0.3157759031127941
-2.28540904,0.02036790335143183,0.3083886308188752
-2.28484502,0.02036790335143168,0.3046949946719107
-2.284281,0.02003292529505758,0.2973077223779884
-2.28371698,0.02003292529505758,0.2936140862310273
-2.28315296,0.01969794723868364,0.2862268139371084
-2.28258894,0.01969794723868348,0.2825331777901439
-2.28202492,0.01936296918230938,0.2751459054962217
-2.2814609,0.01936296918230938,0.2714522693492605
-2.28089688,0.01936296918230938,0.2677586332023011
-2.28033286,0.01936296918230938,0.2603713609083771
-2.27976884,0.01902799112593529,0.2529840886144549
-2.27920482,0.01869301306956119,0.2492904524674938
-2.2786408,0.01835803501318694,0.2455968163205293
-2.27807678,0.01802305695681299,0.2382095440266104
-2.27751276,0.0176880789004389,0.2345159078796493
-2.27694874,0.0173531008440648,0.227128635585727
-2.27638472,0.01668314473131645,0.2234349994387642
-2.2758207,0.01634816667494251,0.2197413632918048
-2.27525668,0.01601318861856841,0.2123540909978825
-2.27469266,0.01534323250582021,0.2049668187039603
-2.27412864,0.01500825444944581,0.2012731825569975
-2.27356462,0.01433829833669822,0.1975795464100397
-2.2730006,0.01400332028032382,0.1901922741161158
-2.27243658,0.01366834222394972,0.1864986379691547
-2.27187256,0.01299838611120137,0.1828050018221902
-2.27130854,0.01266340805482758,0.1754177295282746
-2.27074452,0.01232842999845333,0.168030457234349
-2.2701805,0.01199345194207923,0.1643368210873879
-2.26961648,0.01165847388570498,0.1606431849404234
-2.26905246,0.01132349582933119,0.1532559126465079
-2.26848844,0.01098851777295694,0.1495622764995434
-2.26792442,0.01065353971658284,0.1421750042056212
-2.2673604,0.01031856166020859,0.1384813680586583
-2.26679638,0.009983583603834799,0.1347877319117006
-2.26623236,0.009648605547460548,0.1274004596177767
-2.26566834,0.009313627491086451,0.1237068234708155
-2.26510432,0.009313627491086298,0.1163195511768916
-2.2645403,0.008978649434712506,0.1126259150299338
-2.26397628,0.008643671378338255,0.108932278882971
-2.26341226,0.008308693321964157,0.1052386427360099
-2.26284824,0.007973715265589907,0.09785137044208599
-2.26228422,0.007638737209216114,0.09415773429512821
-2.2617202,0.006968781096467765,0.0904640981481654
-2.26115618,0.006633803040093668,0.08307682585424316
-2.26059216,0.006298824983719417,0.07568955356031923
-2.26002814,0.005963846927345625,0.07199591741336146
-2.25946412,0.005293890814597277,0.06830228126639866
-2.2589001,0.004958912758223179,0.06091500897247641
-2.25833608,0.004288956645474831,0.05722137282551192
-2.25777206,0.003953978589101037,0.04983410053159639
-2.25720804,0.00328402247635269,0.0461404643846319
-2.25664402,0.002949044419978592,0.04244682823767078
-2.25608,0.002279088307230244,0.03505955594374685
-2.25551598,0.001944110250856451,0.03136591979678909
-2.25495196,0.001274154138108103,0.02767228364982628
-2.25438794,0.000939176081734005,0.02028501135590403
-2.25382392,0.0006041980253597548,0.0128977390619801
-2.2532599,0.0002692199689859617,0.009204102915022331
-2.25269588,-0.0004007361437623863,0.005510466768059527
-2.25213186,-0.0007357142001364842,0.001816830621098402
-2.25156784,-0.0004007361437622339,0.005510466768061207
-2.25100382,-6.575808738844079e-05,0.009204102915018973
-2.2504398,0.0006041980253599071,0.01289773906198178
-2.24987578,0.000939176081734005,0.0165913752089429
-2.24931176,0.001274154138108408,0.02397864750286851
-2.24874774,0.001944110250855994,0.03136591979678405
-2.24818372,0.002279088307230396,0.03505955594374853
-2.2476197,0.002949044419978592,0.03875319209070965
-2.24705568,0.003619000532726787,0.0461404643846319
-2.24649166,0.003953978589100732,0.04983410053159135
-2.24592764,0.004623934701849081,0.05352773667855416
-2.24536362,0.004958912758223179,0.06091500897247641
-2.2447996,0.005628868870971374,0.06460864511943754
-2.24423558,0.00596384692734532,0.06830228126639698
-2.24367156,0.006633803040093668,0.07568955356032091
-2.24310754,0.006968781096467765,0.07938318970728203
-2.24254352,0.007303759152841863,0.08677046200120428
-2.2419795,0.007973715265589754,0.09046409814816372
-2.24141548,0.008308693321964157,0.09415773429512653
-2.24085146,0.008643671378338255,0.1015450065890488
-2.24028744,0.008978649434712353,0.1052386427360099
-2.23972342,0.009313627491086603,0.1126259150299338
-2.2391594,0.009648605547460548,0.1163195511768933
-2.23859538,0.009983583603834646,0.1237068234708155
-2.23803136,0.01031856166020874,0.1274004596177767
-2.23746734,0.01065353971658299,0.1310940957647412
-2.23690332,0.01098851777295694,0.13848136805866
-2.2363393,0.01165847388570514,0.1421750042056212
-2.23577528,0.01199345194207923,0.1458686403525823
-2.23521126,0.01232842999845364,0.1532559126465062
-2.23464724,0.01299838611120122,0.156949548793464
-2.23408322,0.01333336416757562,0.1643368210873879
-2.2335192,0.01400332028032382,0.168030457234349
-2.23295518,0.01433829833669807,0.175417729528273
-2.23239116,0.01467327639307186,0.1791113656752307
-2.23182714,0.01534323250582021,0.1828050018221935
-2.23126312,0.01601318861856841,0.1901922741161158
-2.2306991,0.01668314473131691,0.1938859102630803
-2.23013508,0.01735310084406449,0.2012731825569958
-2.22957106,0.0176880789004389,0.2049668187039603
-2.22900704,0.01835803501318709,0.2086604548509214
-2.22844302,0.01869301306956134,0.2160477271448454
-2.227879,0.01902799112593513,0.2197413632918031
-2.22731498,0.01969794723868348,0.2234349994387659
-2.22675096,0.02003292529505758,0.2308222717326882
-2.22618694,0.02036790335143183,0.2345159078796527
-2.22562292,0.02070288140780562,0.2419031801735682
-2.2250589,0.02103785946417987,0.2455968163205327
-2.22449488,0.02137283752055397,0.2529840886144549
-2.22393086,0.02137283752055397,0.2566777247614194
-2.22336684,0.02137283752055397,0.2640649970553349
-2.22280282,0.02137283752055397,0.2677586332022994
-2.2222388,0.02170781557692807,0.2751459054962217
-2.22167478,0.02170781557692807,0.2788395416431862
-2.22111076,0.02170781557692807,0.2862268139371016
-2.22054674,0.02204279363330217,0.2899204500840662
-2.21998272,0.02237777168967627,0.2973077223779884
-2.2194187,0.02237777168967642,0.3010013585249529
-2.21885468,0.02271274974605021,0.3083886308188684
-2.21829066,0.02304772780242446,0.3120822669658329
-2.21772664,0.02304772780242446,0.3194695392597552
-2.21716262,0.02338270585879856,0.323163175406718
-2.2165986,0.02338270585879856,0.3268568115536757
-2.21603458,0.02371768391517266,0.3342440838475997
-2.21547056,0.02405266197154676,0.3416313561415219
-2.21490654,0.024387640027921,0.3453249922884865
-2.21434252,0.0247226180842948,0.3527122645824019
-2.2137785,0.02472261808429495,0.3564059007293665
-2.21321448,0.02472261808429495,0.3637931730232887
-2.21265046,0.0243876400279207,0.3674868091702532
-2.21208644,0.02405266197154691,0.3748740814641687
-2.21152242,0.02371768391517266,0.3785677176111332
-2.2109584,0.02338270585879856,0.3859549899050554
-2.21039438,0.02338270585879856,0.3933422621989793
-2.20983036,0.02338270585879856,0.3970358983459372
-2.20926634,0.02371768391517266,0.4044231706398611
-2.20870232,0.02371768391517266,0.4081168067868222
-2.2081383,0.02371768391517266,0.4155040790807444
-2.20757428,0.02371768391517266,0.4191977152277039
-2.20701026,0.02371768391517266,0.4265849875216278
-2.20644624,0.02405266197154676,0.4302786236685889
-2.20588222,0.02405266197154676,0.43397225981555
-2.2053182,0.02405266197154676,0.4376658959625095
-2.20475418,0.02405266197154676,0.4450531682564334
-2.20419016,0.02405266197154676,0.4524404405503557
-2.20362614,0.02405266197154676,0.4561340766973168
-2.20306212,0.02405266197154676,0.4635213489912356
-2.2024981,0.02438764002792085,0.4672149851382002
-2.20193408,0.02438764002792085,0.4746022574321224
-2.20137006,0.02438764002792085,0.4782958935790836
-2.20080604,0.02405266197154676,0.4856831658730075
-2.20024202,0.02405266197154676,0.4893768020199669
-2.199678,0.02438764002792085,0.4967640743138892
-2.19911398,0.02438764002792085,0.5041513466078114
-2.19854996,0.02405266197154676,0.507844982754776
-2.19798594,0.02405266197154676,0.5152322550486947
-2.19742192,0.02405266197154676,0.518925891195656
-2.1968579,0.02405266197154676,0.5263131634895781
-2.19629388,0.02405266197154676,0.5300067996365427
-2.19572986,0.02405266197154676,0.5373940719304582
-2.19516584,0.02371768391517266,0.5447813442243838
-2.19460182,0.02371768391517266,0.5484749803713449
-2.1940378,0.02371768391517266,0.5558622526652689
-2.19347378,0.02371768391517266,0.5595558888122266
-2.19290976,0.02371768391517266,0.5669431611061506
-2.19234574,0.02338270585879856,0.5706367972531117
-2.19178172,0.02338270585879856,0.5780240695470357
-2.1912177,0.02338270585879856,0.5817177056939934
-2.19065368,0.02338270585879856,0.5891049779879174
-2.19008966,0.02304772780242446,0.5927986141348784
-2.18952564,0.02304772780242446,0.5964922502818428
-2.18896162,0.02304772780242446,0.6038795225757585
-2.1883976,0.02271274974605036,0.6112667948696842
-2.18783358,0.02271274974605036,0.6149604310166452
-2.18726956,0.02271274974605021,0.6223477033105709
-2.18670554,0.02237777168967642,0.6297349756044863
-2.18614152,0.02237777168967627,0.6334286117514509
-2.1855775,0.02237777168967627,0.640815884045373
-2.18501348,0.02204279363330217,0.6445095201923358
-2.18444946,0.02204279363330217,0.6482031563392937
-2.18388544,0.02204279363330217,0.6555904286332175
-2.18332142,0.02170781557692807,0.6629777009271398
-2.1827574,0.02170781557692807,0.6666713370741042
-2.18219338,0.02170781557692807,0.6740586093680199
-2.18162936,0.02137283752055397,0.6777522455149843
-2.18106534,0.02137283752055397,0.6851395178089066
-2.18050132,0.02137283752055397,0.6925267901028306
-2.1799373,0.02137283752055397,0.6962204262497883
-2.17937328,0.02103785946417987,0.7036076985437123
-2.17880926,0.02103785946417987,0.7109949708376344
-2.17824524,0.02103785946417972,0.714688606984599
-2.17768122,0.02070288140780593,0.7220758792785145
-2.1771172,0.02070288140780577,0.7257695154254789
-2.17655318,0.02036790335143168,0.7331567877194012
-2.17598916,0.02036790335143153,0.7405440600133252
-2.17542514,0.02003292529505773,0.7442376961602829
-2.17486112,0.02003292529505758,0.7516249684542069
-2.1742971,0.02003292529505758,0.755318604601168
-2.17373308,0.02003292529505743,0.7627058768950919
-2.17316906,0.01969794723868364,0.7663995130420497
-2.17260504,0.01969794723868348,0.7737867853359737
-2.17204102,0.01936296918230938,0.7774804214829347
-2.171477,0.01936296918230938,0.7848676937768587
-2.17091298,0.01936296918230938,0.7885613299238164
-2.17034896,0.01936296918230938,0.7959486022177404
-2.16978494,0.01902799112593529,0.7996422383647015
-2.16922092,0.01902799112593529,0.8070295106586236
-2.1686569,0.01869301306956134,0.8144167829525426
-2.16809288,0.01869301306956119,0.818110419099507
-2.16752886,0.01869301306956119,0.8254976913934293
-2.16696484,0.01835803501318709,0.8328849636873517
-2.16640082,0.01835803501318709,0.836578599834311
-2.1658368,0.01835803501318709,0.843965872128235
-2.16527278,0.01802305695681299,0.8476595082751961
-2.16470876,0.01802305695681299,0.8550467805691184
-2.16414474,0.01802305695681299,0.8587404167160778
-2.16358072,0.0176880789004389,0.8661276890100018
-2.1630167,0.0176880789004389,0.8735149613039239
-2.16245268,0.0176880789004389,0.8772085974508852
-2.16188866,0.01768807890043874,0.884595869744809
-2.16132464,0.0173531008440648,0.8882895058917684
-2.16076062,0.0173531008440648,0.8956767781856907
-2.1601966,0.0173531008440648,0.8993704143326517
-2.15963258,0.01735310084406464,0.9067576866265757
-2.15906856,0.0170181227876907,0.9104513227735351
-2.15850454,0.0170181227876907,0.9178385950674575
-2.15794052,0.0170181227876907,0.9252258673613798
-2.1573765,0.01701812278769055,0.9289195035083442
-2.15681248,0.01668314473131675,0.9363067758022598
-2.15624846,0.0166831447313166,0.9400004119492242
-2.15568444,0.0166831447313166,0.9473876842431466
-2.15512042,0.01668314473131645,0.951081320390111
-2.1545564,0.01634816667494266,0.9584685926840266
-2.15399238,0.01634816667494251,0.9658558649779521
-2.15342836,0.01634816667494251,0.9695495011249131
-2.15286434,0.01601318861856841,0.9769367734188371
-2.15230032,0.01601318861856841,0.9806304095657948
-2.1517363,0.01601318861856841,0.9880176818597188
-2.15117228,0.01601318861856841,0.9917113180066799
-2.15060826,0.01567821056219431,0.9990985903006055
-2.15004424,0.01567821056219431,1.006485862594521
-2.14948022,0.01567821056219431,1.010179498741486
-2.1489162,0.01567821056219431,1.013873134888447
-2.14835218,0.01534323250582021,1.017566771035411
-2.14778816,0.01534323250582021,1.024954043329327
-2.14722414,0.01534323250582021,1.028647679476291
-2.14666012,0.01534323250582021,1.036034951770213
-2.1460961,0.01534323250582006,1.043422224064138
-2.14553208,0.01500825444944627,1.047115860211095
-2.14496806,0.01500825444944611,1.054503132505019
-2.14440404,0.01500825444944611,1.05819676865198
-2.14384002,0.01500825444944611,1.065584040945904
-2.143276,0.01500825444944611,1.069277677092862
-2.14271198,0.01467327639307201,1.076664949386786
-2.14214796,0.01467327639307201,1.080358585533747
-2.14158394,0.01467327639307201,1.087745857827671
-2.14101992,0.01467327639307201,1.091439493974629
-2.1404559,0.01467327639307201,1.098826766268553
-2.13989188,0.01433829833669792,1.102520402415514
-2.13932786,0.01433829833669792,1.109907674709439
-2.13876384,0.01433829833669792,1.117294947003355
-2.13819982,0.01433829833669792,1.120988583150319
-2.1376358,0.01400332028032382,1.124682219297281
-2.13707178,0.01400332028032382,1.132069491591206
-2.13650776,0.01400332028032382,1.139456763885122
-2.13594374,0.01400332028032382,1.143150400032086
-2.13537972,0.01400332028032382,1.150537672326008
-2.1348157,0.01400332028032367,1.154231308472973
-2.13425168,0.01366834222394987,1.161618580766888
-2.13368766,0.01366834222394972,1.169005853060814
-2.13312364,0.01366834222394972,1.172699489207775
-2.13255962,0.01366834222394972,1.180086761501699
-2.1319956,0.01366834222394972,1.183780397648657
-2.13143158,0.01366834222394972,1.191167669942581
-2.13086756,0.01366834222394972,1.194861306089542
-2.13030354,0.01333336416757562,1.202248578383464
-2.12973952,0.01333336416757562,1.205942214530423
-2.1291755,0.01333336416757562,1.213329486824348
-2.12861148,0.01333336416757562,1.22071675911827
-2.12804746,0.01333336416757562,1.224410395265231
-2.12748344,0.01333336416757562,1.23179766755915
-2.12691942,0.01333336416757562,1.235491303706114
-2.1263554,0.01333336416757562,1.239184939853075
-2.12579138,0.01299838611120153,1.246572212146998
-2.12522736,0.01299838611120153,1.253959484440922
-2.12466334,0.01299838611120153,1.257653120587881
-2.12409932,0.01299838611120153,1.265040392881803
-2.1235353,0.01299838611120153,1.268734029028765
-2.12297128,0.01299838611120153,1.27612130132269
-2.12240726,0.01299838611120153,1.283508573616609
-2.12184324,0.01299838611120153,1.28720220976357
-2.12127922,0.01299838611120153,1.290895845910531
-2.1207152,0.01299838611120137,1.298283118204455
-2.12015118,0.01266340805482743,1.301976754351414
-2.11958716,0.01266340805482743,1.309364026645337
-2.11902314,0.01266340805482743,1.316751298939259
-2.11845912,0.01266340805482743,1.320444935086224
-2.1178951,0.01266340805482743,1.327832207380139
-2.11733108,0.01266340805482743,1.331525843527104
-2.11676706,0.01266340805482743,1.338913115821026
-2.11620304,0.01266340805482743,1.34260675196799
-2.11563902,0.01266340805482743,1.349994024261906
-2.115075,0.01266340805482743,1.357381296555831
-2.11451098,0.01266340805482743,1.361074932702792
-2.11394696,0.01266340805482743,1.364768568849757
-2.11338294,0.01266340805482743,1.372155841143673
-2.11281892,0.01266340805482743,1.379543113437598
-2.1122549,0.01266340805482743,1.383236749584559
-2.11169088,0.01266340805482743,1.386930385731526
-2.11112686,0.01266340805482743,1.398011294172399
-2.11056284,0.01266340805482743,1.401704930319365
-2.10999882,0.01266340805482743,1.405398566466326
-2.1094348,0.01266340805482743,1.412785838760252
-2.10887078,0.01266340805482743,1.420173111054167
-2.10830676,0.01266340805482743,1.423866747201132
-2.10774274,0.01266340805482743,1.427560383348093
-2.10717872,0.01266340805482743,1.434947655642018
-2.1066147,0.01266340805482743,1.442334927935934
-2.10605068,0.01266340805482743,1.446028564082898
-2.10548666,0.01266340805482743,1.453415836376821
-2.10492264,0.01266340805482743,1.457109472523784
-2.10435862,0.01266340805482743,1.460803108670741
-2.1037946,0.01266340805482743,1.468190380964665
-2.10323058,0.01266340805482743,1.475577653258587
-2.10266656,0.01266340805482743,1.479271289405552
-2.10210254,0.01266340805482743,1.486658561699467
-2.10153852,0.01266340805482743,1.490352197846432
-2.1009745,0.01266340805482743,1.497739470140354
-2.10041048,0.01266340805482743,1.501433106287319
-2.09984646,0.01266340805482743,1.508820378581234
-2.09928244,0.01266340805482743,1.512514014728199
-2.09871842,0.01266340805482743,1.519901287022121
-2.0981544,0.01266340805482743,1.523594923169085
-2.09759038,0.01266340805482743,1.530982195463001
-2.09702636,0.01266340805482743,1.534675831609965
-2.09646234,0.01266340805482743,1.542063103903888
-2.09589832,0.01266340805482743,1.545756740050852
-2.0953343,0.01266340805482743,1.553144012344768
-2.09477028,0.01266340805482743,1.556837648491732
-2.09420626,0.01266340805482743,1.564224920785654
-2.09364224,0.01266340805482743,1.567918556932619
-2.09307822,0.01266340805482743,1.575305829226535
-2.0925142,0.01299838611120153,1.58269310152046
-2.09195018,0.01299838611120153,1.586386737667421
-2.09138616,0.01299838611120153,1.590080373814382
-2.09082214,0.01299838611120153,1.593774009961342
-2.09025812,0.01299838611120153,1.601161282255266
-2.0896941,0.01299838611120153,1.604854918402227
-2.08913008,0.01299838611120153,1.612242190696149
-2.08856606,0.01299838611120153,1.619629462990068
-2.08800204,0.01299838611120153,1.623323099137032
-2.08743802,0.01299838611120153,1.630710371430955
-2.086874,0.01299838611120153,1.634404007577916
-2.08630998,0.01299838611120153,1.64179127987184
-2.08574596,0.01299838611120153,1.645484916018799
-2.08518194,0.01333336416757562,1.652872188312722
-2.08461792,0.01333336416757562,1.660259460606644
-2.0840539,0.01333336416757562,1.663953096753608
-2.08348988,0.01333336416757562,1.671340369047527
-2.08292586,0.01333336416757562,1.675034005194488
-2.08236184,0.01333336416757562,1.68242127748841
-2.08179782,0.01333336416757562,1.686114913635373
-2.0812338,0.01333336416757562,1.689808549782333
-2.08066978,0.01366834222394972,1.697195822076255
-2.08010576,0.01366834222394972,1.704583094370177
-2.07954174,0.01366834222394972,1.70827673051714
-2.07897772,0.01366834222394972,1.711970366664098
-2.0784137,0.01366834222394972,1.719357638958022
-2.07784968,0.01366834222394972,1.726744911251944
-2.07728566,0.01366834222394972,1.730438547398908
-2.07672164,0.01366834222394972,1.737825819692824
-2.07615762,0.01400332028032382,1.741519455839788
-2.0755936,0.01400332028032382,1.748906728133711
-2.07502958,0.01400332028032382,1.752600364280675
-2.07446556,0.01400332028032382,1.759987636574591
-2.07390154,0.01400332028032382,1.767374908868516
-2.07333752,0.01400332028032382,1.771068545015478
-2.0727735,0.01400332028032382,1.778455817309401
-2.07220948,0.01400332028032382,1.782149453456359
-2.07164546,0.01400332028032382,1.785843089603322
-2.07108144,0.01433829833669792,1.793230361897244
-2.07051742,0.01433829833669792,1.796923998044209
-2.0699534,0.01433829833669792,1.804311270338124
-2.06938938,0.01433829833669792,1.808004906485089
-2.06882536,0.01433829833669792,1.815392178779011
-2.06826134,0.01433829833669792,1.822779451072935
-2.06769732,0.01433829833669792,1.826473087219893
-2.0671333,0.01433829833669792,1.830166723366855
-2.06656928,0.01467327639307201,1.837553995660778
-2.06600526,0.01467327639307201,1.844941267954702
-2.06544124,0.01467327639307201,1.848634904101659
-2.06487722,0.01467327639307201,1.856022176395583
-2.0643132,0.01467327639307201,1.859715812542544
-2.06374918,0.01467327639307217,1.867103084836468
-2.06318516,0.01500825444944596,1.870796720983426
-2.06262114,0.01500825444944611,1.87818399327735
-2.06205712,0.01500825444944611,1.881877629424311
-2.0614931,0.01500825444944611,1.889264901718235
-2.06092908,0.01500825444944611,1.892958537865193
-2.06036506,0.01500825444944611,1.900345810159117
-2.05980104,0.01500825444944611,1.907733082453039
-2.05923702,0.01534323250582021,1.911426718600002
-2.058673,0.01534323250582021,1.91512035474696
-2.05810898,0.01534323250582021,1.922507627040884
-2.05754496,0.01534323250582021,1.929894899334806
-2.05698094,0.01534323250582021,1.93358853548177
-2.05641692,0.01534323250582021,1.940975807775686
-2.0558529,0.01534323250582021,1.94466944392265
-2.05528888,0.01534323250582021,1.952056716216573
-2.05472486,0.01567821056219431,1.955750352363537
-2.05416084,0.01567821056219431,1.963137624657453
-2.05359682,0.01567821056219431,1.966831260804417
-2.0530328,0.01567821056219431,1.974218533098339
-2.05246878,0.01567821056219431,1.977912169245301
-2.05190476,0.01567821056219431,1.985299441539219
-2.05134074,0.01567821056219431,1.992686713833145
-2.05077672,0.01601318861856841,1.996380349980106
-2.0502127,0.01601318861856841,2.003767622274028
-2.04964868,0.01601318861856841,2.007461258420988
-2.04908466,0.01601318861856841,2.011154894567951
-2.04852064,0.01601318861856841,2.018542166861873
-2.04795662,0.01601318861856841,2.022235803008834
-2.0473926,0.01601318861856841,2.029623075302758
-2.04682858,0.01601318861856841,2.033316711449717
-2.04626456,0.01634816667494251,2.04070398374364
-2.04570054,0.01634816667494251,2.044397619890601
-2.04513652,0.01634816667494251,2.051784892184525
-2.0445725,0.01634816667494251,2.055478528331484
-2.04400848,0.01634816667494251,2.062865800625406
-2.04344446,0.01634816667494251,2.066559436772367
-2.04288044,0.0166831447313166,2.073946709066291
-2.04231642,0.0166831447313166,2.077640345213251
-2.0417524,0.0166831447313166,2.085027617507173
-2.04118838,0.0166831447313166,2.092414889801095
-2.04062436,0.0166831447313166,2.09610852594806
-2.04006034,0.0166831447313166,2.103495798241975
-2.03949632,0.0166831447313166,2.10718943438894
-2.0389323,0.0170181227876907,2.114576706682862
-2.03836828,0.0170181227876907,2.118270342829827
-2.03780426,0.0170181227876907,2.125657615123742
-2.03724024,0.0170181227876907,2.129351251270707
-2.03667622,0.0170181227876907,2.136738523564629
-2.0361122,0.01735310084406464,2.140432159711593
-2.03554818,0.01701812278769085,2.147819432005509
-2.03498416,0.0173531008440648,2.151513068152473
-2.03442014,0.0173531008440648,2.158900340446396
-2.03385612,0.0173531008440648,2.166287612740319
-2.0332921,0.0173531008440648,2.169981248887277
-2.03272808,0.0173531008440648,2.17367488503424
-2.03216406,0.0173531008440648,2.181062157328162
-2.03160004,0.0173531008440648,2.184755793475127
-2.03103602,0.0173531008440648,2.192143065769042
-2.030472,0.0176880789004389,2.195836701916007
-2.02990798,0.0176880789004389,2.203223974209929
-2.02934396,0.0176880789004389,2.206917610356894
-2.02877994,0.0176880789004389,2.214304882650809
-2.02821592,0.0176880789004389,2.217998518797774
