,V1,V2,V3,V4,V5,V6,V7,V8,V9,Vr,V0,R0,V0gain,RL1,RL2,RL3,RL4,RL5,RL6,RL7,RL8,RL9,Vg1,Vg2,Vg3,Vg4,Vg5,Vg6,Vg7,Vg8,Vg9
25,0.16021728515625,0.155029296875,0.205535888671875,0.18768310546875,0.189056396484375,0.193634033203125,0.183258056640625,0.1910400390625,0.17974853515625,0.017547607421875,0.520477294921875,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
26,0.175018310546875,0.166168212890625,0.2130126953125,0.199127197265625,0.19500732421875,0.198211669921875,0.18707275390625,0.19805908203125,0.1849365234375,0.01708984375,0.540618896484375,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
27,0.200347900390625,0.174102783203125,0.22186279296875,0.206451416015625,0.197601318359375,0.20233154296875,0.1898193359375,0.202789306640625,0.1910400390625,0.016937255859375,0.56060791015625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
28,0.221710205078125,0.181427001953125,0.22705078125,0.21331787109375,0.19805908203125,0.204925537109375,0.191802978515625,0.2044677734375,0.194549560546875,0.01708984375,0.58013916015625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
29,0.230865478515625,0.191650390625,0.232086181640625,0.223541259765625,0.201263427734375,0.2069091796875,0.194244384765625,0.204620361328125,0.1971435546875,0.018768310546875,0.600738525390625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
30,0.219879150390625,0.200958251953125,0.231781005859375,0.23529052734375,0.211181640625,0.213775634765625,0.199737548828125,0.207366943359375,0.19989013671875,0.019683837890625,0.6201171875,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
31,0.222930908203125,0.22125244140625,0.23681640625,0.246124267578125,0.2203369140625,0.22186279296875,0.212249755859375,0.214080810546875,0.202789306640625,0.0201416015625,0.640869140625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
32,0.23284912109375,0.241546630859375,0.245513916015625,0.256805419921875,0.225830078125,0.226898193359375,0.217132568359375,0.222625732421875,0.20782470703125,0.01983642578125,0.660552978515625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
33,0.259246826171875,0.25299072265625,0.254058837890625,0.262603759765625,0.2301025390625,0.2325439453125,0.222320556640625,0.22979736328125,0.214691162109375,0.01861572265625,0.679931640625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
34,0.281219482421875,0.267181396484375,0.262603759765625,0.2630615234375,0.23162841796875,0.236663818359375,0.224151611328125,0.236663818359375,0.221099853515625,0.018768310546875,0.700836181640625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
35,0.299072265625,0.276947021484375,0.272064208984375,0.265350341796875,0.23040771484375,0.23834228515625,0.225067138671875,0.23681640625,0.226593017578125,0.0189208984375,0.720367431640625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
36,0.30517578125,0.286102294921875,0.278167724609375,0.270233154296875,0.235443115234375,0.243072509765625,0.2276611328125,0.2392578125,0.23040771484375,0.020294189453125,0.740509033203125,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
37,0.28594970703125,0.29144287109375,0.282745361328125,0.276031494140625,0.239715576171875,0.247039794921875,0.23040771484375,0.2435302734375,0.23468017578125,0.021514892578125,0.760345458984375,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
38,0.2728271484375,0.28900146484375,0.28350830078125,0.2923583984375,0.2642822265625,0.263214111328125,0.242156982421875,0.24810791015625,0.238189697265625,0.0225830078125,0.7806396484375,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
39,0.285186767578125,0.296173095703125,0.292510986328125,0.3009033203125,0.275115966796875,0.274810791015625,0.260772705078125,0.2593994140625,0.242156982421875,0.0225830078125,0.800323486328125,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
40,0.3131103515625,0.308685302734375,0.302581787109375,0.310821533203125,0.281524658203125,0.280303955078125,0.2703857421875,0.265655517578125,0.245361328125,0.02197265625,0.8209228515625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
41,0.36224365234375,0.325775146484375,0.31341552734375,0.307769775390625,0.272979736328125,0.27801513671875,0.269012451171875,0.271453857421875,0.2508544921875,0.0213623046875,0.840606689453125,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
42,0.377960205078125,0.336456298828125,0.322418212890625,0.310821533203125,0.2703857421875,0.27587890625,0.261993408203125,0.2728271484375,0.257110595703125,0.0213623046875,0.86029052734375,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
43,0.40130615234375,0.347442626953125,0.334014892578125,0.317535400390625,0.272979736328125,0.2801513671875,0.261077880859375,0.2716064453125,0.261993408203125,0.021514892578125,0.88043212890625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
44,0.9027099609375,0.2777099609375,0.264129638671875,0.25787353515625,0.226287841796875,0.233154296875,0.217132568359375,0.22705078125,0.218353271484375,0.018768310546875,0.9002685546875,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
45,1.501617431640625,0.17486572265625,0.18035888671875,0.18707275390625,0.167236328125,0.174102783203125,0.16632080078125,0.17547607421875,0.169219970703125,0.015869140625,0.92041015625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
46,1.5447998046875,0.174713134765625,0.179901123046875,0.18798828125,0.166015625,0.17059326171875,0.16082763671875,0.17181396484375,0.162506103515625,0.015869140625,0.940704345703125,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
