Time (s),Channel 1 (V),Channel 2 (V)
-0.60502016,0.06392862370581229,0.3743249228924771
-0.60487245,0.06426339303214133,0.3780147939173373
-0.60472474,0.06459816235847053,0.3817046649421991
-0.6045770300000001,0.06493293168479926,0.385394535967056
-0.60442932,0.06526770101112846,0.3853945359670576
-0.60428161,0.0656024703374575,0.3890844069919178
-0.6041339,0.0656024703374575,0.3927742780167779
-0.60398619,0.06593723966378669,0.3927742780167796
-0.6038384800000001,0.06627200899011543,0.3964641490416364
-0.60369077,0.06694154764277367,0.4001540200664983
-0.60354306,0.0672763169691027,0.4001540200664983
-0.60339535,0.0672763169691027,0.4038438910913584
-0.60324764,0.06794585562176095,0.4075337621162203
-0.6030999300000001,0.06828062494808967,0.4112236331410771
-0.60295222,0.06828062494808983,0.4112236331410788
-0.60280451,0.06861539427441887,0.414913504165939
-0.6026568,0.06895016360074792,0.4186033751907992
-0.60250909,0.06928493292707712,0.4222932462156592
-0.6023613800000001,0.06961970225340584,0.4222932462156592
-0.60221367,0.069619702253406,0.4259831172405194
-0.60206596,0.06995447157973504,0.4296729882653796
-0.60191825,0.07028924090606409,0.4333628592902398
-0.60177054,0.07062401023239329,0.4333628592902414
-0.6016228300000001,0.07095877955872201,0.4370527303150983
-0.60147512,0.07129354888505121,0.4407426013399601
-0.60132741,0.07129354888505121,0.4444324723648203
-0.6011797,0.07162831821138026,0.444432472364822
-0.6010319900000001,0.07162831821138026,0.4481223433896788
-0.60088428,0.07196308753770929,0.4481223433896805
-0.60073657,0.07229785686403833,0.4518122144145406
-0.60058886,0.07263262619036738,0.4555020854394007
-0.60044115,0.07263262619036753,0.4591919564642609
-0.6002934400000001,0.07296739551669627,0.4591919564642609
-0.60014573,0.07330216484302546,0.4628818274891211
-0.59999802,0.0736369341693545,0.4665716985139813
-0.59985031,0.07397170349568355,0.4665716985139813
-0.5997026,0.0739717034956837,0.4702615695388431
-0.5995548900000001,0.07430647282201244,0.4739514405637
-0.59940718,0.0743064728220126,0.4776413115885618
-0.59925947,0.07464124214834163,0.4776413115885618
-0.59911176,0.07497601147467067,0.4813311826134219
-0.59896405,0.07531078080099987,0.4850210536382821
-0.5988163400000001,0.0756455501273286,0.4850210536382821
-0.59866863,0.07564555012732875,0.4887109246631423
-0.59852092,0.0759803194536578,0.4924007956880024
-0.59837321,0.07631508877998684,0.4924007956880024
-0.5982255,0.07664985810631589,0.4960906667128643
-0.5980777900000001,0.07664985810631589,0.4997805377377211
-0.59793008,0.07698462743264492,0.503470408762583
-0.59778237,0.07731939675897397,0.5071602797874432
-0.59763466,0.07765416608530301,0.5071602797874448
-0.5974869500000001,0.07765416608530301,0.5108501508123017
-0.59733924,0.07798893541163206,0.5145400218371634
-0.59719153,0.07832370473796109,0.5145400218371634
-0.59704382,0.07832370473796109,0.5182298928620236
-0.59689611,0.07865847406429029,0.5219197638868854
-0.5967484000000001,0.07899324339061903,0.5256096349117423
-0.59660069,0.07932801271694821,0.525609634911744
-0.59645298,0.07932801271694821,0.5292995059366041
-0.59630527,0.07966278204327726,0.5329893769614643
-0.59615756,0.07966278204327741,0.532989376961466
-0.5960098500000001,0.07999755136960615,0.5366792479863228
-0.59586214,0.08033232069593535,0.5403691190111847
-0.59571443,0.08033232069593535,0.5440589900360449
-0.59556672,0.08066709002226438,0.5440589900360449
-0.59541901,0.08100185934859343,0.5477488610609066
-0.5952713000000001,0.08100185934859343,0.5514387320857634
-0.59512359,0.08133662867492247,0.5551286031106253
-0.59497588,0.08133662867492247,0.5551286031106253
-0.59482817,0.08167139800125152,0.5588184741354855
-0.59468046,0.0820061673275807,0.5625083451603473
-0.5945327500000001,0.08234093665390944,0.5661982161852042
-0.59438504,0.0823409366539096,0.569888087210066
-0.59423733,0.08267570598023864,0.569888087210066
-0.59408962,0.0826757059802388,0.5735779582349277
-0.5939419100000001,0.08301047530656752,0.5772678292597846
-0.5937942,0.08334524463289672,0.5809577002846464
-0.59364649,0.08334524463289672,0.5809577002846464
-0.59349878,0.08368001395922577,0.5846475713095066
-0.59335107,0.08368001395922592,0.5883374423343668
-0.5932033600000001,0.08401478328555466,0.5883374423343668
-0.59305565,0.08401478328555481,0.592027313359227
-0.59290794,0.08434955261188384,0.5957171843840872
-0.59276023,0.08434955261188384,0.5957171843840872
-0.59261252,0.08468432193821289,0.6030969264338075
-0.5924648100000001,0.08468432193821289,0.6030969264338075
-0.5923171,0.08501909126454193,0.6067867974586676
-0.59216939,0.08501909126454193,0.6104766684835278
-0.59202168,0.08568862991720001,0.614166539508388
-0.59187397,0.08568862991720001,0.6141665395083896
-0.5917262600000001,0.08568862991720001,0.6178564105332465
-0.59157855,0.08602339924352906,0.6215462815581083
-0.59143084,0.0863581685698581,0.6215462815581083
-0.59128313,0.0863581685698581,0.6252361525829685
-0.59113542,0.08635816856985826,0.6289260236078303
-0.5909877100000001,0.08669293789618698,0.6326158946326871
-0.59084,0.08669293789618714,0.6363057656575489
-0.59069229,0.08702770722251618,0.6399956366824091
-0.59054458,0.08702770722251618,0.6399956366824091
-0.5903968700000001,0.08736247654884507,0.6436855077072676
-0.5902491600000001,0.08736247654884523,0.6473753787321295
-0.59010145,0.08769724587517427,0.6510652497569897
-0.58995374,0.08769724587517427,0.6510652497569897
-0.58980603,0.08803201520150331,0.6547551207818515
-0.5896583200000001,0.08803201520150331,0.6584449918067083
-0.58951061,0.08803201520150331,0.65844499180671
-0.5893629,0.08803201520150331,0.65844499180671
-0.58921519,0.08836678452783235,0.6621348628315702
